application_id,customer_id,application_date,loan_amount,loan_purpose,employment_status,annual_income,debt_to_income_ratio,credit_score,application_status,default_flag
APP_0098495,CUST_018651,2023-12-31,25048,Debt Consolidation,Part-time,31617.61,0.373,628,Declined,0
APP_0098496,CUST_001516,2023-02-12,56784,Personal,Full-time,23769.08,1.027,716,Declined,0
APP_0098497,CUST_008415,2022-12-23,84302,Personal,Full-time,47639.39,0.59,828,Declined,0
APP_0098498,CUST_024386,2022-12-23,37236,Education,Full-time,24129.25,0.603,754,Approved,0
APP_0098499,CUST_010908,2022-10-23,38547,Home Improvement,Part-time,45414.29,0.392,727,Declined,0
APP_0098500,CUST_002234,2023-04-09,23825,Car Purchase,Full-time,16000.0,0.459,707,Approved,0
APP_0098501,CUST_019128,2022-11-19,126840,Education,Full-time,70532.93,0.706,737,Declined,0
APP_0098502,CUST_006261,2023-02-28,57803,Business,Full-time,35549.45,0.519,850,Approved,0
APP_0098503,CUST_011787,2022-04-21,4650,Education,Student,2024.84,1.041,780,Declined,0
APP_0098504,CUST_012244,2022-07-12,48070,Education,Retired,71018.17,0.686,797,Declined,0
APP_0098505,CUST_021529,2024-08-31,4006,Business,Unemployed,5731.11,0.364,725,Declined,0
APP_0098506,CUST_000033,2024-02-24,199245,Business,Contract,57244.79,0.985,844,Declined,0
APP_0098507,CUST_007784,2022-10-04,142169,Home Purchase,Full-time,64203.9,0.921,813,Declined,0
APP_0098508,CUST_021136,2024-09-16,87599,Education,Part-time,42834.62,1.009,850,Declined,0
APP_0098509,CUST_000239,2023-07-18,135838,Education,Part-time,67145.53,0.903,850,Declined,0
APP_0098510,CUST_004194,2024-09-27,77474,Personal,Contract,66329.78,0.6,850,Declined,0
APP_0098511,CUST_003483,2022-06-09,23200,Business,Unemployed,6410.52,1.287,842,Declined,0
APP_0098512,CUST_015413,2023-03-11,159231,Debt Consolidation,Part-time,48414.46,0.922,850,Approved,0
APP_0098513,CUST_024053,2024-04-09,93282,Home Improvement,Full-time,24117.49,1.117,776,Approved,0
APP_0098514,CUST_008022,2023-09-13,14565,Home Improvement,Full-time,24033.19,0.342,512,Declined,0
APP_0098515,CUST_016116,2024-12-06,24659,Business,Part-time,14056.45,0.707,674,Declined,0
APP_0098516,CUST_001449,2023-01-24,26487,Home Improvement,Full-time,16000.0,0.622,722,Approved,0
APP_0098517,CUST_016569,2022-02-12,29701,Home Purchase,Full-time,33586.0,0.558,620,Declined,0
APP_0098518,CUST_008248,2022-08-10,2610,Home Improvement,Unemployed,2548.4,0.315,623,Declined,0
APP_0098519,CUST_008865,2022-09-17,22404,Business,Full-time,37072.91,0.548,711,Approved,0
APP_0098520,CUST_004468,2024-06-29,248188,Home Improvement,Retired,107531.35,0.992,691,Declined,0
APP_0098521,CUST_011212,2023-02-12,28488,Personal,Part-time,15500.02,0.87,733,Declined,0
APP_0098522,CUST_009511,2024-09-26,321366,Education,Retired,152490.59,0.83,679,Declined,0
APP_0098523,CUST_019670,2024-02-19,101550,Education,Full-time,93357.94,0.577,847,Approved,0
APP_0098524,CUST_013277,2023-01-07,88288,Home Improvement,Full-time,42784.63,0.921,734,Declined,0
APP_0098525,CUST_016217,2022-04-02,24417,Home Purchase,Part-time,9600.0,0.919,693,Declined,0
APP_0098526,CUST_006757,2024-12-10,42822,Car Purchase,Full-time,40123.19,0.787,576,Declined,0
APP_0098527,CUST_010024,2022-08-21,17208,Personal,Student,11381.21,0.64,549,Declined,0
APP_0098528,CUST_022556,2024-09-26,121137,Home Improvement,Full-time,56428.35,0.76,723,Approved,0
APP_0098529,CUST_019851,2022-08-10,32484,Debt Consolidation,Part-time,33235.23,0.66,533,Declined,0
APP_0098530,CUST_003872,2022-01-14,1908,Car Purchase,Student,781.84,0.805,714,Declined,0
APP_0098531,CUST_022983,2023-04-16,118417,Education,Full-time,48710.93,1.07,689,Declined,0
APP_0098532,CUST_000459,2024-03-16,42830,Home Purchase,Full-time,43505.19,0.685,628,Declined,0
APP_0098533,CUST_022353,2023-11-12,267774,Home Improvement,Retired,107930.51,0.917,842,Declined,0
APP_0098534,CUST_015379,2022-09-21,29292,Debt Consolidation,Student,10432.6,0.77,755,Declined,0
APP_0098535,CUST_002123,2024-03-28,2436,Personal,Student,4629.79,0.433,779,Declined,0
APP_0098536,CUST_020985,2023-11-27,293485,Personal,Self-employed,81947.35,1.112,846,Declined,0
APP_0098537,CUST_002613,2023-04-24,86172,Car Purchase,Full-time,45656.39,0.482,746,Approved,0
APP_0098538,CUST_000255,2024-10-31,119494,Home Improvement,Part-time,34518.36,1.269,759,Approved,0
APP_0098539,CUST_016616,2022-12-16,23660,Debt Consolidation,Full-time,37450.62,0.453,634,Declined,0
APP_0098540,CUST_006949,2024-10-10,24120,Debt Consolidation,Part-time,37875.25,0.272,740,Approved,0
APP_0098541,CUST_005042,2024-08-14,67518,Debt Consolidation,Part-time,51524.02,0.645,794,Approved,0
APP_0098542,CUST_010869,2023-03-15,46146,Education,Full-time,26268.37,0.819,829,Approved,0
APP_0098543,CUST_019621,2022-10-23,101164,Car Purchase,Full-time,33875.04,1.079,739,Approved,0
APP_0098544,CUST_006735,2024-12-07,6317,Car Purchase,Student,5953.27,0.516,648,Declined,0
APP_0098545,CUST_003960,2023-06-28,207782,Home Purchase,Retired,144151.01,0.63,842,Approved,0
APP_0098546,CUST_007325,2024-05-16,153982,Personal,Retired,97687.38,0.841,843,Declined,0
APP_0098547,CUST_020015,2023-08-30,45627,Business,Retired,87289.78,0.701,656,Declined,0
APP_0098548,CUST_003466,2022-07-29,38581,Business,Full-time,39821.9,0.487,783,Approved,0
APP_0098549,CUST_011332,2022-07-03,40154,Home Purchase,Full-time,26990.81,0.878,729,Declined,0
APP_0098550,CUST_023782,2023-01-06,99463,Education,Full-time,60649.18,0.766,780,Declined,0
APP_0098551,CUST_015640,2024-09-05,135664,Home Improvement,Full-time,57993.89,0.604,747,Declined,0
APP_0098552,CUST_017876,2022-07-08,140045,Education,Part-time,105274.06,0.657,825,Approved,0
APP_0098553,CUST_009392,2024-04-08,282946,Education,Part-time,79795.45,1.012,850,Declined,0
APP_0098554,CUST_008402,2024-09-21,95073,Education,Contract,51733.02,0.711,766,Declined,0
APP_0098555,CUST_010951,2023-02-25,21534,Home Purchase,Part-time,20369.35,0.577,739,Declined,0
APP_0098556,CUST_012401,2022-05-04,37524,Home Improvement,Full-time,46944.99,0.752,812,Declined,0
APP_0098557,CUST_005530,2024-05-20,172473,Education,Part-time,44306.08,0.879,784,Declined,0
APP_0098558,CUST_008045,2022-03-03,45281,Home Improvement,Part-time,31925.71,0.532,682,Declined,0
APP_0098559,CUST_009203,2024-01-13,194977,Car Purchase,Full-time,83356.57,0.87,808,Approved,0
APP_0098560,CUST_012265,2022-07-01,210946,Business,Retired,91770.23,0.913,813,Declined,0
APP_0098561,CUST_008447,2024-09-14,216040,Debt Consolidation,Full-time,71210.52,0.859,842,Declined,0
APP_0098562,CUST_006587,2023-11-23,7278,Home Purchase,Student,5839.76,0.407,461,Declined,0
APP_0098563,CUST_014939,2024-05-22,407237,Home Improvement,Retired,118187.5,0.935,850,Declined,0
APP_0098564,CUST_000812,2022-03-20,72759,Home Purchase,Full-time,28600.48,0.937,765,Declined,0
APP_0098565,CUST_006152,2024-05-26,25337,Home Purchase,Part-time,15250.59,0.833,725,Declined,0
APP_0098566,CUST_018657,2024-05-12,129526,Home Purchase,Retired,110286.25,0.606,788,Declined,0
APP_0098567,CUST_010250,2024-04-11,68182,Business,Retired,131271.76,0.486,809,Declined,0
APP_0098568,CUST_021557,2023-09-03,21368,Home Improvement,Full-time,16000.0,0.835,699,Declined,0
APP_0098569,CUST_009297,2023-08-05,92456,Car Purchase,Full-time,62464.85,0.739,771,Declined,0
APP_0098570,CUST_005743,2024-06-14,193900,Personal,Full-time,59757.96,1.051,774,Declined,0
APP_0098571,CUST_022876,2024-03-17,68249,Business,Full-time,29758.89,0.883,706,Declined,0
APP_0098572,CUST_023724,2023-07-02,98903,Home Improvement,Full-time,66115.83,0.69,752,Declined,0
APP_0098573,CUST_018750,2023-04-13,256605,Personal,Full-time,82318.8,0.955,795,Approved,0
APP_0098574,CUST_018978,2022-04-20,161648,Business,Self-employed,87928.04,0.481,760,Approved,0
APP_0098575,CUST_006348,2024-02-05,7812,Car Purchase,Student,8443.63,0.438,759,Declined,0
APP_0098576,CUST_013721,2022-11-17,251380,Car Purchase,Full-time,89896.08,1.062,791,Declined,0
APP_0098577,CUST_015832,2022-10-04,14991,Education,Part-time,13790.24,0.445,584,Declined,0
APP_0098578,CUST_009287,2022-10-29,81697,Business,Part-time,41370.26,0.759,793,Declined,0
APP_0098579,CUST_008153,2023-04-04,11018,Car Purchase,Student,10452.49,0.451,710,Declined,0
APP_0098580,CUST_020252,2024-10-01,41016,Business,Full-time,62162.56,0.563,748,Declined,0
APP_0098581,CUST_013422,2022-09-03,16284,Business,Part-time,11070.12,0.475,736,Approved,0
APP_0098582,CUST_009398,2023-06-03,9456,Home Improvement,Full-time,16000.0,0.273,633,Declined,0
APP_0098583,CUST_000376,2022-07-13,8696,Business,Student,5767.74,0.421,497,Declined,0
APP_0098584,CUST_003200,2022-11-03,44744,Debt Consolidation,Full-time,24021.16,0.922,848,Declined,0
APP_0098585,CUST_018489,2024-02-23,241090,Car Purchase,Full-time,61092.13,1.285,796,Declined,0
APP_0098586,CUST_024889,2023-11-10,102259,Personal,Full-time,48281.13,0.852,685,Approved,0
APP_0098587,CUST_020411,2022-07-02,36897,Home Purchase,Full-time,44484.56,0.326,694,Approved,0
APP_0098588,CUST_011200,2023-11-14,8963,Debt Consolidation,Part-time,9600.0,0.338,850,Approved,0
APP_0098589,CUST_016920,2023-05-11,51674,Business,Full-time,34231.71,0.889,683,Approved,0
APP_0098590,CUST_007792,2024-09-25,114574,Business,Full-time,62997.56,0.806,728,Declined,0
APP_0098591,CUST_006209,2023-05-08,16477,Home Purchase,Part-time,9977.97,0.875,640,Declined,0
APP_0098592,CUST_006565,2023-10-12,3346,Home Purchase,Student,3990.74,0.495,707,Declined,0
APP_0098593,CUST_006994,2023-05-23,65725,Business,Full-time,36752.23,0.502,644,Declined,0
APP_0098594,CUST_004859,2022-04-11,25375,Debt Consolidation,Part-time,40660.05,0.456,718,Declined,0
APP_0098595,CUST_001170,2023-12-17,93672,Personal,Full-time,71974.69,0.387,691,Approved,1
APP_0098596,CUST_016856,2022-11-14,86889,Business,Full-time,36021.71,0.725,704,Declined,0
APP_0098597,CUST_021830,2024-09-30,16314,Home Purchase,Student,8642.95,0.628,583,Declined,0
APP_0098598,CUST_015944,2024-11-20,45758,Home Purchase,Full-time,16000.0,1.06,850,Declined,0
APP_0098599,CUST_002939,2024-08-25,87955,Education,Full-time,40334.58,0.653,713,Declined,0
APP_0098600,CUST_016458,2023-02-06,8473,Personal,Unemployed,11234.26,0.559,663,Declined,0
APP_0098601,CUST_008604,2022-09-20,106350,Personal,Part-time,52082.86,0.536,824,Declined,0
APP_0098602,CUST_021213,2023-09-16,93988,Business,Full-time,35798.84,0.851,720,Declined,0
APP_0098603,CUST_007206,2022-08-24,129149,Debt Consolidation,Full-time,49852.59,0.628,666,Declined,0
APP_0098604,CUST_015625,2022-02-19,219812,Home Improvement,Retired,107438.0,0.538,792,Declined,0
APP_0098605,CUST_013227,2024-09-28,115382,Car Purchase,Full-time,40893.58,1.133,761,Declined,0
APP_0098606,CUST_011056,2024-09-06,37104,Home Purchase,Full-time,28735.82,0.483,792,Approved,0
APP_0098607,CUST_010408,2024-09-07,32072,Business,Full-time,16000.0,0.573,731,Declined,0
APP_0098608,CUST_016998,2023-10-19,94759,Home Improvement,Full-time,80043.36,0.562,776,Approved,0
APP_0098609,CUST_010137,2022-06-08,653031,Education,Retired,208719.15,0.819,850,Declined,0
APP_0098610,CUST_003767,2024-06-05,120569,Home Improvement,Full-time,54404.49,0.976,844,Declined,0
APP_0098611,CUST_024728,2023-04-01,17034,Home Purchase,Full-time,16000.0,0.432,691,Declined,0
APP_0098612,CUST_004585,2022-12-08,23755,Home Purchase,Full-time,30199.73,0.533,765,Declined,0
APP_0098613,CUST_002230,2023-02-14,121331,Personal,Part-time,40690.84,0.74,742,Declined,0
APP_0098614,CUST_006971,2024-03-16,199594,Car Purchase,Part-time,66572.92,1.067,728,Declined,0
APP_0098615,CUST_024566,2023-08-05,57860,Business,Full-time,16000.0,1.174,775,Declined,0
APP_0098616,CUST_015389,2022-09-13,87776,Car Purchase,Self-employed,88708.9,0.697,818,Approved,0
APP_0098617,CUST_000529,2022-02-12,232248,Education,Full-time,84659.49,1.031,719,Approved,0
APP_0098618,CUST_002787,2023-07-09,129222,Education,Full-time,52853.12,0.898,701,Declined,0
APP_0098619,CUST_019015,2024-03-24,114045,Business,Part-time,39067.51,0.7,850,Declined,0
APP_0098620,CUST_019346,2023-02-15,133600,Home Improvement,Contract,37432.0,1.0,844,Approved,0
APP_0098621,CUST_014770,2023-12-09,80279,Debt Consolidation,Full-time,36795.99,0.538,722,Declined,0
APP_0098622,CUST_012588,2024-12-11,140978,Home Purchase,Part-time,48413.78,0.952,821,Approved,0
APP_0098623,CUST_008593,2024-09-19,17076,Debt Consolidation,Part-time,17178.26,0.761,615,Declined,0
APP_0098624,CUST_011716,2022-01-01,63652,Home Improvement,Contract,30139.47,0.906,795,Approved,1
APP_0098625,CUST_021089,2024-04-18,14949,Car Purchase,Full-time,24586.95,0.244,632,Approved,0
APP_0098626,CUST_024059,2023-06-17,10096,Business,Full-time,18832.71,0.501,785,Approved,0
APP_0098627,CUST_024242,2023-03-23,20969,Business,Part-time,18245.49,0.594,697,Declined,0
APP_0098628,CUST_005149,2022-04-24,6986,Home Purchase,Unemployed,8517.09,0.535,718,Declined,0
APP_0098629,CUST_006581,2024-12-01,257138,Personal,Full-time,72107.19,1.034,830,Approved,0
APP_0098630,CUST_023003,2022-07-20,107525,Education,Full-time,65967.65,0.577,850,Approved,0
APP_0098631,CUST_023083,2023-03-22,19361,Debt Consolidation,Student,11373.6,0.565,521,Declined,0
APP_0098632,CUST_001626,2023-02-28,168726,Personal,Full-time,91602.92,0.577,843,Approved,0
APP_0098633,CUST_012701,2024-01-28,77293,Education,Full-time,36293.69,0.542,720,Declined,0
APP_0098634,CUST_008168,2024-03-22,37039,Home Improvement,Part-time,36211.89,0.568,670,Declined,0
APP_0098635,CUST_023914,2024-05-12,54375,Debt Consolidation,Full-time,54485.84,0.321,850,Declined,0
APP_0098636,CUST_018430,2023-03-25,389250,Business,Full-time,100782.57,1.336,850,Declined,0
APP_0098637,CUST_001363,2022-11-24,16056,Education,Full-time,25785.73,0.247,752,Approved,0
APP_0098638,CUST_016148,2022-03-25,139216,Home Purchase,Full-time,53573.91,0.787,703,Declined,0
APP_0098639,CUST_009960,2022-01-29,36692,Business,Part-time,42513.64,0.587,627,Declined,0
APP_0098640,CUST_016234,2024-12-03,20262,Education,Student,7277.92,1.141,721,Declined,0
APP_0098641,CUST_021231,2024-10-30,74107,Home Purchase,Full-time,29799.87,0.839,696,Declined,0
APP_0098642,CUST_014000,2023-06-08,68097,Business,Part-time,33667.53,0.753,817,Declined,0
APP_0098643,CUST_024913,2024-12-15,67132,Car Purchase,Full-time,58919.08,0.679,850,Declined,0
APP_0098644,CUST_024333,2022-01-26,74397,Home Improvement,Retired,65232.24,0.46,581,Declined,0
APP_0098645,CUST_024882,2023-12-23,38068,Car Purchase,Part-time,35317.56,0.499,776,Declined,0
APP_0098646,CUST_006160,2024-09-21,58042,Home Purchase,Full-time,62947.68,0.716,797,Declined,0
APP_0098647,CUST_024549,2022-10-26,112123,Debt Consolidation,Full-time,65920.65,0.624,850,Declined,0
APP_0098648,CUST_016972,2023-05-22,29246,Debt Consolidation,Part-time,23525.31,0.74,623,Declined,0
APP_0098649,CUST_008856,2022-10-26,27176,Personal,Part-time,9600.0,1.083,724,Declined,0
APP_0098650,CUST_024958,2023-05-25,93274,Home Improvement,Retired,88173.64,0.776,720,Declined,0
APP_0098651,CUST_023444,2022-10-24,10504,Personal,Student,8346.16,0.755,694,Declined,0
APP_0098652,CUST_024291,2022-10-06,283854,Personal,Retired,133270.49,0.738,850,Declined,0
APP_0098653,CUST_022761,2023-02-02,71757,Education,Part-time,24751.17,1.133,725,Declined,0
APP_0098654,CUST_005177,2023-04-25,85652,Home Improvement,Full-time,47599.52,0.488,709,Declined,0
APP_0098655,CUST_000291,2023-01-27,21562,Education,Full-time,16000.0,0.646,804,Approved,0
APP_0098656,CUST_005161,2024-08-08,10133,Debt Consolidation,Part-time,9600.0,0.547,651,Declined,0
APP_0098657,CUST_008112,2022-08-22,180464,Home Purchase,Full-time,46314.73,1.319,824,Approved,0
APP_0098658,CUST_011804,2024-06-25,68346,Car Purchase,Full-time,55103.08,0.581,762,Declined,0
APP_0098659,CUST_003097,2024-11-22,14778,Home Purchase,Full-time,27360.58,0.337,693,Approved,0
APP_0098660,CUST_006082,2023-06-13,101935,Personal,Full-time,47572.7,0.771,801,Approved,0
APP_0098661,CUST_013858,2024-10-23,172755,Home Improvement,Full-time,77645.17,0.828,706,Declined,0
APP_0098662,CUST_023763,2023-12-31,104452,Education,Full-time,36334.43,1.044,771,Declined,0
APP_0098663,CUST_014380,2024-07-11,104277,Home Purchase,Part-time,37912.5,0.964,688,Declined,0
APP_0098664,CUST_003790,2023-12-15,98355,Business,Retired,113820.82,0.282,850,Approved,0
APP_0098665,CUST_001878,2024-04-30,90243,Business,Full-time,48240.56,0.729,750,Declined,0
APP_0098666,CUST_011247,2023-08-23,218856,Car Purchase,Full-time,90321.02,1.029,842,Declined,0
APP_0098667,CUST_024731,2024-09-16,11518,Home Purchase,Unemployed,7712.05,0.828,850,Declined,0
APP_0098668,CUST_021102,2022-06-26,39476,Education,Full-time,42548.88,0.657,736,Declined,0
APP_0098669,CUST_013880,2022-07-27,435477,Personal,Retired,135535.37,1.083,824,Declined,0
APP_0098670,CUST_013845,2024-05-17,184230,Personal,Full-time,62658.84,1.161,668,Declined,0
APP_0098671,CUST_008475,2023-09-22,46663,Debt Consolidation,Full-time,36924.63,0.419,683,Approved,0
APP_0098672,CUST_008978,2022-01-13,122164,Debt Consolidation,Contract,72222.02,0.579,803,Declined,0
APP_0098673,CUST_004291,2022-03-28,25035,Education,Part-time,20188.56,0.728,745,Declined,0
APP_0098674,CUST_013563,2022-11-30,51349,Debt Consolidation,Self-employed,26109.22,0.844,567,Declined,0
APP_0098675,CUST_014474,2023-01-31,29481,Home Purchase,Full-time,16000.0,0.477,767,Declined,0
APP_0098676,CUST_008346,2022-08-03,33335,Education,Self-employed,56976.07,0.377,792,Declined,0
APP_0098677,CUST_009502,2022-09-18,152279,Car Purchase,Part-time,53517.48,1.036,850,Approved,1
APP_0098678,CUST_001598,2024-10-12,24733,Car Purchase,Full-time,25427.03,0.543,655,Declined,0
APP_0098679,CUST_021378,2022-09-17,68743,Car Purchase,Full-time,17365.87,1.011,850,Approved,0
APP_0098680,CUST_019497,2023-07-28,20437,Home Improvement,Part-time,12495.88,0.803,665,Declined,0
APP_0098681,CUST_000081,2023-08-23,121383,Car Purchase,Part-time,50147.22,1.033,762,Declined,0
APP_0098682,CUST_010593,2022-07-21,18174,Business,Part-time,21747.07,0.704,717,Declined,0
APP_0098683,CUST_023468,2023-03-04,45976,Home Purchase,Part-time,23295.97,0.634,789,Approved,0
APP_0098684,CUST_013685,2023-09-17,72465,Debt Consolidation,Full-time,75771.11,0.338,752,Approved,0
APP_0098685,CUST_008420,2024-02-09,113769,Home Improvement,Retired,105496.18,0.5,776,Declined,0
APP_0098686,CUST_017745,2024-01-07,4000,Home Purchase,Student,6735.08,0.45,666,Approved,1
APP_0098687,CUST_014511,2023-05-16,37518,Home Improvement,Full-time,16231.11,0.76,746,Approved,0
APP_0098688,CUST_003163,2022-05-02,10496,Personal,Full-time,16000.0,0.566,686,Declined,0
APP_0098689,CUST_015413,2023-09-07,124428,Business,Part-time,48414.46,0.988,850,Declined,0
APP_0098690,CUST_020643,2023-09-03,68060,Business,Full-time,35383.0,0.518,614,Declined,0
APP_0098691,CUST_023699,2023-09-26,59755,Car Purchase,Self-employed,51262.69,0.621,751,Approved,0
APP_0098692,CUST_016769,2022-12-20,359351,Debt Consolidation,Part-time,92539.76,0.926,850,Declined,0
APP_0098693,CUST_000017,2022-01-03,200031,Debt Consolidation,Full-time,86391.71,0.913,736,Declined,0
APP_0098694,CUST_023667,2023-01-13,175083,Debt Consolidation,Retired,146375.23,0.462,850,Declined,0
APP_0098695,CUST_010859,2022-04-29,17439,Home Purchase,Part-time,9600.0,0.506,723,Declined,0
APP_0098696,CUST_013930,2024-02-09,179387,Personal,Full-time,60611.2,1.181,677,Declined,0
APP_0098697,CUST_003143,2024-10-23,37750,Home Purchase,Part-time,21832.79,0.925,647,Declined,0
APP_0098698,CUST_024573,2022-08-21,54285,Debt Consolidation,Full-time,16487.87,0.982,756,Approved,0
APP_0098699,CUST_002873,2022-06-29,56463,Home Purchase,Full-time,47557.62,0.561,850,Approved,0
APP_0098700,CUST_006087,2022-06-06,34831,Car Purchase,Part-time,24682.45,0.853,694,Approved,0
APP_0098701,CUST_010388,2023-10-23,281607,Personal,Full-time,78173.94,1.113,850,Approved,0
APP_0098702,CUST_003779,2022-09-12,191925,Personal,Full-time,59447.41,1.064,842,Declined,0
APP_0098703,CUST_007210,2024-12-04,7952,Car Purchase,Student,14421.81,0.676,727,Declined,0
APP_0098704,CUST_002282,2023-04-17,1000,Personal,Student,282.11,0.832,687,Declined,0
APP_0098705,CUST_004770,2023-03-10,185380,Education,Full-time,50471.53,0.843,850,Approved,0
APP_0098706,CUST_006412,2022-09-22,47975,Car Purchase,Full-time,63082.0,0.402,648,Declined,0
APP_0098707,CUST_012934,2022-04-14,38065,Home Improvement,Full-time,48656.61,0.408,670,Approved,0
APP_0098708,CUST_016092,2023-10-07,1852,Car Purchase,Student,1527.52,0.427,530,Declined,0
APP_0098709,CUST_014332,2024-11-12,113973,Education,Full-time,68246.81,0.528,850,Approved,0
APP_0098710,CUST_015687,2024-06-08,77153,Car Purchase,Contract,28157.07,0.659,712,Declined,0
APP_0098711,CUST_009744,2023-08-18,120043,Car Purchase,Full-time,52119.1,0.882,850,Declined,0
APP_0098712,CUST_014574,2022-04-15,20431,Home Improvement,Part-time,15688.28,0.524,624,Declined,0
APP_0098713,CUST_024282,2024-11-18,23722,Business,Part-time,19143.84,0.801,642,Declined,0
APP_0098714,CUST_000911,2023-11-20,57931,Education,Full-time,21459.6,0.951,727,Approved,1
APP_0098715,CUST_012889,2023-11-05,71473,Debt Consolidation,Retired,125365.32,0.615,721,Declined,0
APP_0098716,CUST_024925,2022-03-04,63985,Home Improvement,Part-time,38893.56,0.475,799,Approved,0
APP_0098717,CUST_022963,2022-01-04,14207,Education,Full-time,16000.0,0.294,621,Declined,0
APP_0098718,CUST_019667,2022-01-12,33699,Home Improvement,Full-time,18386.66,0.716,730,Declined,0
APP_0098719,CUST_004958,2024-09-04,59119,Education,Full-time,53827.09,0.816,596,Declined,0
APP_0098720,CUST_003919,2023-04-10,203078,Personal,Retired,102789.9,0.58,811,Declined,0
APP_0098721,CUST_006290,2022-03-30,128824,Car Purchase,Retired,124001.7,0.369,850,Approved,0
APP_0098722,CUST_015163,2024-12-24,65582,Debt Consolidation,Full-time,37516.44,0.736,739,Approved,0
APP_0098723,CUST_015415,2024-04-08,138470,Education,Full-time,44527.84,1.193,834,Declined,0
APP_0098724,CUST_009160,2022-10-19,83721,Home Purchase,Full-time,34007.56,1.049,671,Declined,0
APP_0098725,CUST_002692,2024-06-01,37145,Car Purchase,Full-time,61153.29,0.266,850,Declined,0
APP_0098726,CUST_007407,2022-10-25,68357,Home Purchase,Part-time,84014.79,0.455,801,Approved,1
APP_0098727,CUST_016717,2023-11-04,216626,Car Purchase,Retired,130917.84,0.87,850,Declined,0
APP_0098728,CUST_002790,2024-11-19,28250,Education,Contract,16000.0,0.871,794,Approved,0
APP_0098729,CUST_003366,2023-09-06,28579,Home Purchase,Part-time,15669.11,0.559,644,Declined,0
APP_0098730,CUST_006496,2024-11-21,7375,Business,Student,6456.07,0.729,641,Declined,0
APP_0098731,CUST_020788,2023-09-24,15653,Business,Full-time,30037.23,0.41,734,Approved,0
APP_0098732,CUST_002501,2023-08-22,218602,Car Purchase,Retired,62476.11,0.936,847,Declined,0
APP_0098733,CUST_024583,2023-09-07,17444,Home Improvement,Part-time,16803.52,0.486,556,Declined,0
APP_0098734,CUST_008374,2022-07-26,81094,Car Purchase,Full-time,42135.97,0.963,674,Declined,0
APP_0098735,CUST_011199,2023-09-01,263701,Debt Consolidation,Contract,76784.23,0.963,850,Declined,0
APP_0098736,CUST_011481,2022-02-18,40905,Business,Full-time,16000.0,0.734,752,Declined,0
APP_0098737,CUST_007049,2024-02-28,206085,Business,Part-time,83534.08,0.68,712,Declined,0
APP_0098738,CUST_019407,2024-08-12,31083,Personal,Full-time,24433.97,0.852,653,Declined,0
APP_0098739,CUST_004773,2023-06-09,225023,Business,Full-time,66836.19,0.922,766,Approved,0
APP_0098740,CUST_024357,2024-12-13,12513,Business,Contract,19192.69,0.613,730,Approved,0
APP_0098741,CUST_023026,2023-05-28,54339,Home Purchase,Full-time,23462.42,0.919,653,Declined,0
APP_0098742,CUST_018788,2024-05-03,17578,Business,Student,9392.15,0.482,630,Declined,0
APP_0098743,CUST_013732,2024-02-25,48497,Debt Consolidation,Contract,56061.93,0.363,850,Declined,0
APP_0098744,CUST_024024,2024-12-27,297021,Home Purchase,Full-time,76010.8,1.174,850,Approved,0
APP_0098745,CUST_020931,2022-11-06,73180,Home Purchase,Part-time,41552.16,0.633,729,Declined,0
APP_0098746,CUST_006896,2024-09-01,29548,Home Purchase,Full-time,44649.79,0.415,722,Approved,0
APP_0098747,CUST_011895,2024-01-05,126816,Home Improvement,Full-time,64109.16,0.887,729,Declined,0
APP_0098748,CUST_019932,2022-07-04,5365,Car Purchase,Unemployed,5962.83,0.62,829,Declined,0
APP_0098749,CUST_018547,2022-03-13,109539,Car Purchase,Full-time,61577.32,0.795,720,Approved,0
APP_0098750,CUST_008065,2022-11-18,100217,Education,Full-time,75144.85,0.685,761,Approved,0
APP_0098751,CUST_009810,2023-05-29,21880,Business,Unemployed,6614.85,1.246,789,Approved,1
APP_0098752,CUST_024981,2024-09-03,28989,Personal,Full-time,42098.2,0.46,850,Approved,0
APP_0098753,CUST_018951,2023-05-26,2174,Education,Unemployed,3781.51,0.665,515,Declined,0
APP_0098754,CUST_022213,2024-05-20,37043,Home Purchase,Full-time,29945.52,0.392,538,Declined,0
APP_0098755,CUST_019774,2023-02-27,41639,Personal,Full-time,74475.86,0.273,691,Approved,0
APP_0098756,CUST_007416,2023-07-10,80122,Home Purchase,Full-time,30944.59,0.826,733,Declined,0
APP_0098757,CUST_004455,2022-11-20,17329,Home Purchase,Student,11074.48,0.433,621,Declined,0
APP_0098758,CUST_020243,2024-02-16,32678,Personal,Part-time,24002.99,0.828,690,Declined,0
APP_0098759,CUST_014647,2024-02-10,437015,Home Improvement,Retired,116210.56,0.864,850,Declined,0
APP_0098760,CUST_013021,2024-09-04,71294,Home Purchase,Part-time,48839.61,0.701,739,Declined,0
APP_0098761,CUST_021268,2024-06-02,113102,Home Improvement,Part-time,44033.17,1.105,771,Declined,0
APP_0098762,CUST_017210,2024-01-16,121010,Business,Retired,73280.39,0.437,816,Approved,0
APP_0098763,CUST_002040,2023-01-02,176757,Home Improvement,Self-employed,70099.63,0.841,698,Declined,0
APP_0098764,CUST_015878,2023-03-21,73741,Home Purchase,Part-time,45351.33,0.5,786,Declined,0
APP_0098765,CUST_012216,2022-07-04,8229,Debt Consolidation,Student,6401.47,0.838,584,Declined,0
