transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type,location,device_info,fraud_flag,investigation_status
TXN_00099021,CUST_020356,2023-12-26 02:53:25,118.55,Utilities,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00099022,CUST_006020,2022-04-07 16:51:36,7.52,Groceries,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00099023,CUST_002471,2022-06-02 23:22:09,41.74,Groceries,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00099024,CUST_012322,2024-05-29 00:47:42,18.49,Restaurants,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00099025,CUST_003560,2023-01-18 13:40:37,88.94,Groceries,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00099026,CUST_002224,2023-07-06 01:58:00,216.38,Online Shopping,Purchase,London,ATM,0,Not Investigated
TXN_00099027,CUST_007297,2024-11-03 21:35:54,168.64,Groceries,Purchase,Bristol,Chip,0,Not Investigated
TXN_00099028,CUST_021535,2023-02-24 11:10:55,6.48,Fuel,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00099029,CUST_016978,2022-08-05 11:42:25,7.64,Entertainment,Purchase,London,Mobile,0,Not Investigated
TXN_00099030,CUST_020760,2023-10-17 16:02:59,80.29,Groceries,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00099031,CUST_023638,2023-11-29 10:37:11,58.36,Groceries,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00099032,CUST_019752,2022-03-05 18:10:24,2299.82,Groceries,Purchase,Birmingham,ATM,0,Not Investigated
TXN_00099033,CUST_016436,2024-07-05 06:50:30,8.86,Restaurants,Purchase,Birmingham,ATM,0,Not Investigated
TXN_00099034,CUST_023187,2023-06-09 06:28:28,100.61,Online Shopping,Purchase,Liverpool,Contactless,0,Not Investigated
TXN_00099035,CUST_015782,2024-08-24 03:23:51,16.34,Entertainment,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00099036,CUST_006898,2024-08-22 14:39:12,413.97,Restaurants,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00099037,CUST_015447,2022-02-03 14:08:45,443.98,Online Shopping,Purchase,Birmingham,Contactless,0,Not Investigated
TXN_00099038,CUST_021889,2023-04-17 14:08:13,85.08,Fuel,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00099039,CUST_004994,2022-08-09 01:30:18,91.31,Restaurants,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00099040,CUST_009274,2023-10-29 07:59:22,234.29,Restaurants,Purchase,Manchester,Chip,0,Not Investigated
TXN_00099041,CUST_010899,2022-05-15 05:07:39,142.56,Fuel,Purchase,Manchester,Mobile,0,Not Investigated
TXN_00099042,CUST_015939,2022-03-16 14:25:50,11.86,Healthcare,Purchase,London,Chip,0,Not Investigated
TXN_00099043,CUST_000695,2023-09-20 16:14:50,37.81,Entertainment,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00099044,CUST_012643,2023-09-22 15:32:47,52.99,Online Shopping,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00099045,CUST_010707,2023-03-27 14:12:58,45.08,Online Shopping,Purchase,Liverpool,Contactless,0,Not Investigated
TXN_00099046,CUST_023416,2023-10-11 18:17:54,50.52,Restaurants,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00099047,CUST_007273,2022-03-22 23:52:00,25.33,Online Shopping,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00099048,CUST_015463,2024-10-08 09:18:22,201.95,Groceries,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00099049,CUST_014299,2023-07-21 06:41:16,59.57,Healthcare,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00099050,CUST_017128,2024-03-13 20:25:34,55.84,Fuel,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00099051,CUST_008799,2024-01-04 14:41:46,8.23,Online Shopping,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00099052,CUST_015937,2023-11-22 07:18:23,36.53,Groceries,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00099053,CUST_014877,2022-10-13 18:58:25,56.8,Entertainment,Purchase,London,ATM,0,Not Investigated
TXN_00099054,CUST_001561,2024-06-28 06:22:25,318.69,Transfer,Transfer,Cardiff,ATM,0,Not Investigated
TXN_00099055,CUST_009787,2024-09-03 02:12:16,61.43,Online Shopping,Purchase,London,ATM,0,Not Investigated
TXN_00099056,CUST_003373,2023-01-30 05:58:17,201.64,Healthcare,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00099057,CUST_000353,2022-06-18 06:08:36,9.9,Healthcare,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00099058,CUST_011545,2023-07-24 23:57:39,514.04,Online Shopping,Purchase,Cardiff,Chip,0,Not Investigated
TXN_00099059,CUST_006417,2023-01-25 19:28:30,69.31,Online Shopping,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00099060,CUST_014119,2022-03-30 03:35:59,244.21,Healthcare,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00099061,CUST_007763,2024-08-14 01:46:37,63.72,Online Shopping,Purchase,Manchester,Chip,0,Not Investigated
TXN_00099062,CUST_002082,2024-12-24 11:10:32,108.96,Groceries,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00099063,CUST_003472,2024-09-10 02:35:46,128.9,Restaurants,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00099064,CUST_023416,2023-12-26 07:51:12,274.0,Groceries,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00099065,CUST_016271,2023-09-08 20:47:48,34.3,Online Shopping,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00099066,CUST_019493,2024-07-28 23:05:50,26.37,Fuel,Purchase,Bristol,ATM,0,Not Investigated
TXN_00099067,CUST_017821,2023-02-08 02:19:01,148.36,ATM,ATM Withdrawal,Newcastle,Mobile,0,Not Investigated
TXN_00099068,CUST_003229,2023-12-26 02:33:25,162.55,Online Shopping,Purchase,London,ATM,0,Not Investigated
TXN_00099069,CUST_021978,2024-06-15 09:34:03,101.58,Groceries,Purchase,Bristol,ATM,0,Not Investigated
TXN_00099070,CUST_018655,2023-11-21 07:35:21,4.98,Groceries,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00099071,CUST_017028,2022-07-14 04:13:37,235.88,Groceries,Purchase,London,Contactless,0,Not Investigated
TXN_00099072,CUST_009027,2022-11-10 18:14:38,244.77,Online Shopping,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00099073,CUST_023576,2022-06-07 02:45:39,12.36,Groceries,Purchase,Sheffield,Contactless,0,Not Investigated
TXN_00099074,CUST_015936,2022-07-08 02:54:52,22.74,Transfer,Transfer,Manchester,Desktop,0,Not Investigated
TXN_00099075,CUST_005181,2024-12-05 01:16:12,581.9,Online Shopping,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00099076,CUST_003291,2024-12-26 17:01:24,39.21,Groceries,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00099077,CUST_000259,2024-06-03 07:52:52,275.02,Utilities,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00099078,CUST_005672,2022-09-16 00:09:37,15.78,Restaurants,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00099079,CUST_019163,2022-09-04 18:41:22,17.44,Fuel,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00099080,CUST_012088,2024-03-16 12:02:22,195.5,Utilities,Purchase,London,Mobile,0,Not Investigated
TXN_00099081,CUST_009080,2023-03-27 10:13:11,2.51,Groceries,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00099082,CUST_003927,2022-01-28 12:56:17,22.99,Online Shopping,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00099083,CUST_006250,2023-05-23 14:44:07,4.46,Restaurants,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00099084,CUST_006683,2023-01-13 19:03:45,3.8,Healthcare,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00099085,CUST_005054,2024-09-23 03:35:33,7.06,Restaurants,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00099086,CUST_005303,2024-12-08 14:55:05,5.57,Entertainment,Purchase,Manchester,Chip,0,Not Investigated
TXN_00099087,CUST_012976,2023-07-24 06:52:18,13.18,Groceries,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00099088,CUST_003941,2023-12-08 20:54:04,192.59,Restaurants,Purchase,Manchester,Mobile,0,Not Investigated
TXN_00099089,CUST_022669,2022-11-04 23:25:31,8.97,Online Shopping,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00099090,CUST_016588,2024-06-01 22:22:14,47.42,Entertainment,Purchase,Bristol,ATM,0,Not Investigated
TXN_00099091,CUST_019189,2022-05-31 05:30:51,35.34,Entertainment,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00099092,CUST_015758,2023-08-17 20:21:21,8.39,Groceries,Purchase,Manchester,Mobile,0,Not Investigated
TXN_00099093,CUST_009210,2024-03-06 22:24:43,40.58,Restaurants,Purchase,London,Chip,0,Not Investigated
TXN_00099094,CUST_003012,2023-06-18 17:35:40,134.46,Utilities,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00099095,CUST_024925,2023-04-12 03:59:24,54.38,ATM,ATM Withdrawal,Bristol,Mobile,0,Not Investigated
TXN_00099096,CUST_014623,2023-05-07 10:06:47,13.48,Online Shopping,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00099097,CUST_015162,2024-05-07 14:48:33,654.62,Fuel,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00099098,CUST_006931,2022-11-26 19:39:08,87.5,Groceries,Purchase,Manchester,Mobile,0,Not Investigated
TXN_00099099,CUST_003085,2023-05-29 05:04:30,9.3,Fuel,Purchase,Newcastle,ATM,0,Not Investigated
TXN_00099100,CUST_019833,2022-03-10 04:55:38,26.95,Entertainment,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00099101,CUST_019045,2022-02-24 11:32:05,35.1,Online Shopping,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00099102,CUST_007759,2022-02-06 22:14:03,7.53,Online Shopping,Purchase,Bristol,ATM,0,Not Investigated
TXN_00099103,CUST_018135,2022-07-11 18:05:14,82.2,Restaurants,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00099104,CUST_011558,2022-11-13 01:45:55,61.1,Groceries,Purchase,London,Desktop,0,Not Investigated
TXN_00099105,CUST_001637,2023-07-18 18:38:33,88.38,Restaurants,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00099106,CUST_006667,2023-04-08 20:10:15,112.88,Online Shopping,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00099107,CUST_014102,2022-09-01 18:41:45,58.76,Groceries,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00099108,CUST_009289,2023-07-17 01:09:16,44.98,Groceries,Purchase,Manchester,Mobile,0,Not Investigated
TXN_00099109,CUST_003006,2024-03-07 19:32:14,167.5,Travel,Purchase,Liverpool,Contactless,0,Not Investigated
TXN_00099110,CUST_012211,2024-10-30 04:02:52,72.87,Restaurants,Purchase,Manchester,ATM,0,Not Investigated
TXN_00099111,CUST_012607,2024-08-06 03:34:21,100.47,Fuel,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00099112,CUST_009945,2024-12-29 02:54:03,619.52,Restaurants,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00099113,CUST_022923,2024-06-07 19:38:53,2.37,Fuel,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00099114,CUST_009204,2022-09-20 14:47:39,211.64,Entertainment,Purchase,Leeds,Desktop,0,Not Investigated
TXN_00099115,CUST_004379,2022-04-13 08:36:00,62.53,Groceries,Purchase,Bristol,ATM,0,Not Investigated
TXN_00099116,CUST_002569,2023-10-23 22:35:16,182.83,Restaurants,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00099117,CUST_002434,2024-04-15 18:50:22,17.35,Healthcare,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00099118,CUST_016494,2022-09-21 20:02:13,28.74,Entertainment,Purchase,London,Desktop,0,Not Investigated
TXN_00099119,CUST_007513,2022-02-26 03:15:00,27.11,Groceries,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00099120,CUST_013665,2022-09-13 12:38:20,9.57,Online Shopping,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00099121,CUST_021870,2023-08-01 16:42:55,133.89,Online Shopping,Purchase,Manchester,Chip,0,Not Investigated
TXN_00099122,CUST_021672,2022-08-11 19:00:51,6.28,Online Shopping,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00099123,CUST_014166,2022-10-02 17:18:13,32.68,Groceries,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00099124,CUST_015425,2022-11-24 03:12:13,34.61,Entertainment,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00099125,CUST_024237,2024-02-01 13:43:50,136.75,Groceries,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00099126,CUST_024576,2024-09-21 03:03:30,50.09,Restaurants,Purchase,Manchester,Desktop,0,Not Investigated
TXN_00099127,CUST_019088,2024-02-27 16:44:26,79.37,Restaurants,Purchase,Bristol,ATM,0,Not Investigated
TXN_00099128,CUST_015753,2023-05-05 19:46:15,79.02,Healthcare,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00099129,CUST_013006,2024-08-17 08:38:41,19.11,Online Shopping,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00099130,CUST_008316,2022-01-12 16:12:20,11.8,Groceries,Purchase,London,Mobile,0,Not Investigated
TXN_00099131,CUST_024596,2024-05-23 12:49:50,21.92,Travel,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00099132,CUST_022421,2022-10-07 13:25:39,330.53,Restaurants,Purchase,Leeds,Desktop,0,Not Investigated
TXN_00099133,CUST_005106,2022-05-25 15:08:44,6.43,Travel,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00099134,CUST_018959,2024-11-24 12:18:07,6.98,Utilities,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00099135,CUST_004534,2022-06-15 20:35:38,195.62,Fuel,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00099136,CUST_001990,2024-09-04 11:55:07,44.94,Entertainment,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00099137,CUST_003028,2024-04-09 14:40:13,30.93,Restaurants,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00099138,CUST_002455,2023-01-06 05:37:44,523.4,Fuel,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00099139,CUST_010463,2023-12-19 03:28:23,366.7,Groceries,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00099140,CUST_007013,2022-01-06 05:43:43,99.51,Fuel,Purchase,Birmingham,ATM,0,Not Investigated
TXN_00099141,CUST_000051,2022-07-29 08:55:28,112.19,Restaurants,Purchase,Birmingham,ATM,0,Not Investigated
TXN_00099142,CUST_012547,2023-12-31 07:51:54,23.16,Restaurants,Purchase,Bristol,ATM,0,Not Investigated
TXN_00099143,CUST_005768,2023-02-01 03:12:42,188.28,Fuel,Purchase,Leeds,Desktop,0,Not Investigated
TXN_00099144,CUST_022445,2023-10-11 10:44:36,64.71,Fuel,Purchase,Manchester,Desktop,0,Not Investigated
TXN_00099145,CUST_018281,2023-12-04 13:37:33,13.23,Groceries,Purchase,Leeds,Chip,0,Not Investigated
TXN_00099146,CUST_010809,2022-12-11 23:27:23,42.52,Groceries,Purchase,London,ATM,0,Not Investigated
TXN_00099147,CUST_011104,2022-07-03 14:29:07,41.54,Groceries,Purchase,Manchester,Chip,0,Not Investigated
TXN_00099148,CUST_023278,2023-06-03 21:12:25,17.88,Restaurants,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00099149,CUST_016644,2023-07-16 19:15:04,102.22,Utilities,Purchase,Birmingham,Contactless,0,Not Investigated
TXN_00099150,CUST_001658,2024-03-28 07:20:29,3.51,Restaurants,Purchase,Manchester,Desktop,0,Not Investigated
TXN_00099151,CUST_012363,2023-09-08 13:13:47,84.77,Fuel,Purchase,Bristol,Chip,0,Not Investigated
TXN_00099152,CUST_003915,2023-11-09 17:11:14,36.31,Online Shopping,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00099153,CUST_024336,2024-09-19 04:28:14,60.65,Online Shopping,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00099154,CUST_014523,2024-08-04 09:36:39,28.07,Fuel,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00099155,CUST_023152,2023-02-07 12:40:12,106.99,Groceries,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00099156,CUST_016072,2023-03-09 06:40:33,15.48,Restaurants,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00099157,CUST_001691,2022-05-08 12:18:49,34.87,Online Shopping,Purchase,Leeds,Chip,0,Not Investigated
TXN_00099158,CUST_010623,2022-12-11 23:54:26,6.47,Groceries,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00099159,CUST_024285,2024-01-21 04:02:10,13.43,Groceries,Purchase,Birmingham,Contactless,0,Not Investigated
TXN_00099160,CUST_021504,2024-03-19 21:50:41,49.89,Online Shopping,Purchase,Bristol,ATM,0,Not Investigated
TXN_00099161,CUST_013134,2023-11-24 17:48:44,195.91,Fuel,Purchase,London,Contactless,0,Not Investigated
TXN_00099162,CUST_008752,2023-11-13 00:36:48,16.06,Entertainment,Purchase,Bristol,Chip,0,Not Investigated
TXN_00099163,CUST_020050,2024-09-17 14:50:31,232.0,Restaurants,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00099164,CUST_011061,2024-05-01 19:50:41,7.44,Restaurants,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00099165,CUST_001312,2024-09-21 01:12:06,17.91,Utilities,Purchase,Birmingham,ATM,0,Not Investigated
TXN_00099166,CUST_004841,2024-10-25 09:55:22,50.06,Utilities,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00099167,CUST_006401,2024-12-28 05:52:36,248.77,Online Shopping,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00099168,CUST_001841,2024-10-26 10:55:01,6.65,Restaurants,Purchase,London,Desktop,0,Not Investigated
TXN_00099169,CUST_009451,2022-10-24 13:47:12,46.01,Fuel,Purchase,London,Contactless,0,Not Investigated
TXN_00099170,CUST_004248,2023-03-12 06:02:21,8.67,Entertainment,Purchase,Bristol,Chip,0,Not Investigated
TXN_00099171,CUST_009711,2022-11-01 15:01:09,1.0,Restaurants,Purchase,Liverpool,Contactless,0,Not Investigated
TXN_00099172,CUST_017929,2024-10-14 10:06:48,11.42,Entertainment,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00099173,CUST_024675,2022-01-03 00:58:11,33.7,Online Shopping,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00099174,CUST_018639,2022-05-14 07:33:22,202.05,Groceries,Purchase,Leeds,Chip,0,Not Investigated
TXN_00099175,CUST_003819,2023-03-09 06:56:29,20.65,Groceries,Purchase,Birmingham,Chip,0,Not Investigated
TXN_00099176,CUST_004662,2022-06-13 01:54:11,54.1,Online Shopping,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00099177,CUST_010303,2022-08-23 10:46:00,246.57,Entertainment,Purchase,Leeds,Chip,0,Not Investigated
TXN_00099178,CUST_011324,2023-11-14 14:55:32,315.98,Online Shopping,Purchase,Bristol,ATM,0,Not Investigated
TXN_00099179,CUST_020675,2023-02-19 19:55:37,4.38,Entertainment,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00099180,CUST_014641,2023-01-16 23:59:53,78.79,Groceries,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00099181,CUST_003946,2022-01-15 15:38:07,98.9,Restaurants,Purchase,London,Chip,0,Not Investigated
TXN_00099182,CUST_001609,2024-09-10 10:18:58,299.85,Online Shopping,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00099183,CUST_013972,2022-10-28 04:44:50,40.43,Online Shopping,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00099184,CUST_021828,2022-10-10 02:45:56,37.54,Entertainment,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00099185,CUST_021164,2022-05-09 10:37:54,303.98,Online Shopping,Purchase,Bristol,ATM,0,Not Investigated
TXN_00099186,CUST_010883,2023-06-13 06:00:33,17.18,Restaurants,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00099187,CUST_011435,2022-05-14 21:43:35,38.6,Utilities,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00099188,CUST_020158,2022-02-02 15:36:48,213.56,Groceries,Purchase,London,ATM,0,Not Investigated
TXN_00099189,CUST_000873,2023-11-14 09:35:45,68.44,Online Shopping,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00099190,CUST_010528,2024-10-24 20:33:12,17.84,Online Shopping,Purchase,London,Contactless,0,Not Investigated
TXN_00099191,CUST_011209,2023-10-15 17:08:07,20.24,Utilities,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00099192,CUST_015793,2022-09-05 06:53:28,8.42,Groceries,Purchase,London,Chip,0,Not Investigated
TXN_00099193,CUST_003434,2024-10-21 02:27:45,259.58,Travel,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00099194,CUST_004399,2022-05-17 03:40:12,2.7,Restaurants,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00099195,CUST_005175,2022-05-04 10:50:35,25.73,Entertainment,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00099196,CUST_018275,2024-02-08 00:46:08,38.61,Entertainment,Purchase,Liverpool,ATM,0,Not Investigated
TXN_00099197,CUST_002249,2022-09-08 23:08:58,25.51,Fuel,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00099198,CUST_018593,2022-12-14 17:18:06,992.69,Healthcare,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00099199,CUST_013173,2024-12-08 04:17:32,1.0,Groceries,Purchase,Manchester,Desktop,0,Not Investigated
TXN_00099200,CUST_024422,2024-02-26 10:03:34,99.45,Restaurants,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00099201,CUST_002865,2024-10-07 21:09:40,28.56,Utilities,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00099202,CUST_002794,2024-04-12 18:12:15,533.13,Online Shopping,Purchase,London,Mobile,0,Not Investigated
TXN_00099203,CUST_019672,2022-08-21 13:49:53,352.33,Travel,Purchase,Birmingham,Contactless,0,Not Investigated
TXN_00099204,CUST_019453,2024-07-21 21:45:43,25.08,Groceries,Purchase,Manchester,Chip,0,Not Investigated
TXN_00099205,CUST_022273,2023-01-20 04:20:28,307.03,Utilities,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00099206,CUST_012678,2024-02-04 16:41:30,12.43,Groceries,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00099207,CUST_024172,2023-06-20 11:06:39,17.45,Online Shopping,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00099208,CUST_010092,2022-12-23 03:10:29,21.16,Entertainment,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00099209,CUST_012366,2024-12-30 22:09:58,26.37,Transfer,Transfer,Manchester,Chip,0,Not Investigated
TXN_00099210,CUST_007443,2023-09-28 05:46:10,176.13,Travel,Purchase,Sheffield,Contactless,0,Not Investigated
TXN_00099211,CUST_022497,2022-02-08 14:48:48,400.75,Restaurants,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00099212,CUST_004691,2022-09-07 22:37:54,625.98,Restaurants,Purchase,Manchester,Chip,0,Not Investigated
TXN_00099213,CUST_020842,2024-06-06 07:37:56,81.1,Groceries,Purchase,Glasgow,Mobile,0,Not Investigated
TXN_00099214,CUST_004209,2024-03-03 04:14:26,47.73,Fuel,Purchase,Leeds,Desktop,0,Not Investigated
TXN_00099215,CUST_012977,2023-11-21 00:00:25,17.34,Restaurants,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00099216,CUST_004396,2024-03-17 05:28:31,3.95,Groceries,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00099217,CUST_023733,2024-09-30 05:35:36,416.57,Utilities,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00099218,CUST_022977,2024-01-29 12:27:19,222.23,Online Shopping,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00099219,CUST_007891,2023-10-07 12:14:19,782.65,Healthcare,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00099220,CUST_003201,2024-03-25 12:49:27,45.87,Entertainment,Purchase,London,Contactless,0,Not Investigated
TXN_00099221,CUST_022999,2022-03-07 05:32:47,35.19,Groceries,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00099222,CUST_010622,2024-06-01 00:26:46,8.62,Restaurants,Purchase,London,Mobile,0,Not Investigated
TXN_00099223,CUST_019509,2022-07-16 07:43:53,8.76,Online Shopping,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00099224,CUST_017327,2023-07-13 21:50:39,215.99,Restaurants,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00099225,CUST_017020,2023-12-10 21:23:48,97.1,Online Shopping,Purchase,Manchester,Desktop,0,Not Investigated
TXN_00099226,CUST_011902,2024-08-16 06:00:55,9.79,Fuel,Purchase,Birmingham,ATM,0,Not Investigated
TXN_00099227,CUST_007941,2022-06-03 05:08:38,5.44,Groceries,Purchase,Manchester,ATM,0,Not Investigated
TXN_00099228,CUST_023071,2024-11-08 22:10:58,36.41,Groceries,Purchase,Newcastle,ATM,0,Not Investigated
TXN_00099229,CUST_008182,2024-03-21 19:08:35,12.22,Online Shopping,Purchase,Newcastle,ATM,0,Not Investigated
TXN_00099230,CUST_013675,2023-08-09 14:12:17,245.43,Transfer,Transfer,London,Chip,0,Not Investigated
TXN_00099231,CUST_009990,2024-09-14 01:32:37,12.27,ATM,ATM Withdrawal,Newcastle,Mobile,0,Not Investigated
TXN_00099232,CUST_018163,2023-11-24 09:47:47,118.64,Travel,Purchase,Birmingham,Contactless,0,Not Investigated
TXN_00099233,CUST_018713,2024-12-17 02:00:16,18.3,Fuel,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00099234,CUST_010144,2024-11-07 13:58:02,41.58,Entertainment,Purchase,Leeds,Chip,0,Not Investigated
TXN_00099235,CUST_023261,2022-02-19 03:58:16,24.44,Fuel,Purchase,Glasgow,Mobile,0,Not Investigated
TXN_00099236,CUST_001719,2022-09-14 09:03:30,48.89,Fuel,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00099237,CUST_023842,2022-03-16 12:49:19,40.78,Entertainment,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00099238,CUST_005698,2024-06-28 22:24:32,33.3,Utilities,Purchase,Newcastle,ATM,0,Not Investigated
TXN_00099239,CUST_005311,2022-06-20 00:48:43,13.42,Groceries,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00099240,CUST_011027,2023-10-30 10:44:36,405.93,Groceries,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00099241,CUST_007616,2023-08-30 02:38:26,125.47,Utilities,Purchase,London,Contactless,0,Not Investigated
TXN_00099242,CUST_000435,2023-01-22 10:56:48,37.22,Online Shopping,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00099243,CUST_006768,2022-01-28 20:14:27,373.23,Groceries,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00099244,CUST_022850,2023-02-24 17:57:36,41.89,Fuel,Purchase,London,Mobile,0,Not Investigated
TXN_00099245,CUST_010637,2022-01-25 11:35:58,40.01,Online Shopping,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00099246,CUST_019722,2024-08-13 02:50:46,10.56,Online Shopping,Purchase,Newcastle,Contactless,0,Not Investigated
